Churn,gender,SeniorCitizen,Partner,Dependents,FamilySize,PhoneService,MultipleLines,InternetService,Is_Internet,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,tenure,MonthlyCharges,MonthlyChargesPerHead,Contract,Is_Contract_Locked
False,Male,0,Yes,Yes,3,Yes,Yes,DSL,1,No,Yes,Yes,Yes,No,No,Yes,Mailed check,17,66.7,22.233333333333334,Month-to-month,0
False,Female,0,Yes,Yes,3,No,No,DSL,1,Yes,No,Yes,Yes,No,No,No,Credit card (automatic),36,40.65,13.549999999999999,Two year,1
False,Female,0,Yes,Yes,3,Yes,No,DSL,1,Yes,No,No,Yes,Yes,Yes,No,Credit card (automatic),70,75.35,25.116666666666664,Two year,1
False,Female,0,Yes,Yes,3,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,14,18.8,6.266666666666667,Two year,1
False,Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,1,Yes,Yes,No,No,Yes,No,Yes,Credit card (automatic),62,94.95,31.650000000000002,One year,1
False,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,1,Yes,No,No,Yes,Yes,No,Yes,Mailed check,51,95.15,31.71666666666667,One year,1
False,Male,0,Yes,Yes,3,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,42,20.7,6.8999999999999995,Two year,1
False,Male,0,Yes,Yes,3,Yes,No,DSL,1,Yes,Yes,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),71,85.45,28.483333333333334,Two year,1
True,Male,1,Yes,Yes,3,Yes,No,Fiber optic,1,No,No,No,No,Yes,No,Yes,Credit card (automatic),8,80.45,26.816666666666666,Month-to-month,0
False,Male,0,Yes,Yes,3,Yes,No,No,0,No,No,No,No,No,No,No,Credit card (automatic),8,19.65,6.55,Month-to-month,0
False,Female,0,Yes,Yes,3,Yes,No,No,0,No,No,No,No,No,No,No,Credit card (automatic),61,19.1,6.366666666666667,One year,1
False,Female,0,Yes,Yes,3,Yes,No,DSL,1,No,No,Yes,No,No,Yes,No,Credit card (automatic),53,60.6,20.2,One year,1
True,Female,0,Yes,Yes,3,Yes,No,Fiber optic,1,No,No,No,No,Yes,Yes,Yes,Bank transfer (automatic),28,90.1,30.03333333333333,One year,1
False,Female,0,Yes,Yes,3,Yes,Yes,DSL,1,Yes,Yes,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),72,92.65,30.883333333333336,Two year,1
False,Female,1,Yes,Yes,3,Yes,No,DSL,1,Yes,No,No,Yes,Yes,Yes,Yes,Credit card (automatic),56,72.6,24.2,Two year,1
False,Male,0,Yes,Yes,3,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,32,18.95,6.316666666666666,Two year,1
False,Male,0,Yes,Yes,3,Yes,No,No,0,No,No,No,No,No,No,No,Bank transfer (automatic),62,19.95,6.6499999999999995,One year,1
False,Female,0,Yes,Yes,3,Yes,No,DSL,1,Yes,No,Yes,No,Yes,Yes,No,Bank transfer (automatic),43,75.2,25.066666666666666,Two year,1
False,Female,0,Yes,Yes,3,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,31,21.0,7.0,Two year,1
False,Male,0,Yes,Yes,3,Yes,Yes,DSL,1,No,No,Yes,No,Yes,Yes,No,Bank transfer (automatic),34,77.2,25.733333333333334,One year,1
False,Female,0,Yes,Yes,3,No,No,DSL,1,No,No,No,No,No,No,Yes,Mailed check,19,24.85,8.283333333333333,Month-to-month,0
True,Male,0,Yes,Yes,3,No,No,DSL,1,Yes,No,No,Yes,No,No,No,Bank transfer (automatic),31,35.4,11.799999999999999,Month-to-month,0
False,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,1,Yes,No,Yes,No,No,No,No,Bank transfer (automatic),69,84.45,28.150000000000002,One year,1
False,Male,0,Yes,Yes,3,Yes,No,Fiber optic,1,Yes,Yes,No,No,No,No,No,Electronic check,64,81.05,27.016666666666666,Month-to-month,0
False,Male,0,Yes,Yes,3,Yes,Yes,DSL,1,Yes,Yes,Yes,Yes,No,No,No,Electronic check,30,67.6,22.53333333333333,Month-to-month,0
True,Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,1,No,No,No,No,Yes,Yes,Yes,Electronic check,17,92.55,30.849999999999998,Month-to-month,0
False,Female,0,Yes,Yes,3,Yes,No,DSL,1,Yes,No,Yes,No,No,Yes,Yes,Mailed check,13,63.15,21.05,Month-to-month,0
False,Female,0,Yes,Yes,3,Yes,Yes,DSL,1,Yes,Yes,No,Yes,Yes,No,No,Credit card (automatic),67,74.0,24.666666666666668,Two year,1
False,Male,0,Yes,Yes,3,Yes,Yes,DSL,1,Yes,No,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),38,85.4,28.46666666666667,Two year,1
False,Male,0,Yes,Yes,3,Yes,Yes,No,0,No,No,No,No,No,No,No,Mailed check,72,26.1,8.700000000000001,Two year,1
False,Female,0,Yes,Yes,3,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,20,20.35,6.783333333333334,Month-to-month,0
False,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,1,No,Yes,No,Yes,Yes,Yes,Yes,Credit card (automatic),62,106.05,35.35,One year,1
False,Male,0,Yes,Yes,3,Yes,No,Fiber optic,1,Yes,No,No,No,Yes,Yes,No,Electronic check,2,97.1,32.36666666666667,Month-to-month,0
False,Female,1,Yes,Yes,3,Yes,Yes,Fiber optic,1,No,No,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),65,103.9,34.63333333333333,One year,1
False,Female,0,Yes,Yes,3,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,39,19.75,6.583333333333333,Two year,1
False,Female,0,Yes,Yes,3,No,No,DSL,1,Yes,Yes,No,Yes,Yes,No,No,Bank transfer (automatic),62,48.7,16.233333333333334,Two year,1
True,Male,0,Yes,Yes,3,Yes,No,Fiber optic,1,Yes,No,No,No,Yes,Yes,No,Credit card (automatic),29,94.65,31.55,Month-to-month,0
True,Female,0,Yes,Yes,3,Yes,Yes,DSL,1,Yes,Yes,Yes,Yes,No,Yes,No,Credit card (automatic),41,79.9,26.633333333333336,Month-to-month,0
False,Male,0,Yes,Yes,3,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,42,20.25,6.75,One year,1
False,Female,0,Yes,Yes,3,Yes,No,No,0,No,No,No,No,No,No,No,Bank transfer (automatic),41,19.3,6.433333333333334,Two year,1
False,Female,0,Yes,Yes,3,Yes,No,Fiber optic,1,Yes,Yes,No,Yes,No,No,No,Mailed check,23,84.4,28.133333333333336,Month-to-month,0
False,Female,0,Yes,Yes,3,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,52,19.85,6.616666666666667,Two year,1
False,Male,0,Yes,Yes,3,Yes,No,DSL,1,Yes,No,Yes,No,No,No,Yes,Credit card (automatic),24,56.25,18.75,One year,1
False,Female,0,Yes,Yes,3,Yes,Yes,DSL,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Mailed check,64,90.6,30.2,Two year,1
False,Male,0,Yes,Yes,3,Yes,Yes,DSL,1,Yes,No,Yes,No,Yes,No,Yes,Bank transfer (automatic),17,70.35,23.45,One year,1
False,Male,0,Yes,Yes,3,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,42,19.35,6.45,Two year,1
False,Female,0,Yes,Yes,3,Yes,No,DSL,1,No,Yes,No,Yes,No,Yes,No,Bank transfer (automatic),47,63.8,21.266666666666666,Two year,1
False,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,1,Yes,Yes,Yes,No,Yes,Yes,No,Bank transfer (automatic),66,109.25,36.416666666666664,Two year,1
False,Female,0,Yes,Yes,3,Yes,Yes,No,0,No,No,No,No,No,No,No,Electronic check,42,22.95,7.6499999999999995,Two year,1
True,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,1,No,Yes,No,No,Yes,Yes,Yes,Electronic check,61,99.15,33.050000000000004,Month-to-month,0
False,Male,0,Yes,Yes,3,Yes,Yes,No,0,No,No,No,No,No,No,No,Mailed check,68,25.75,8.583333333333334,Two year,1
False,Female,1,Yes,Yes,3,Yes,Yes,DSL,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),72,90.15,30.05,Two year,1
False,Male,0,Yes,Yes,3,No,No,DSL,1,Yes,Yes,Yes,No,Yes,No,No,Mailed check,58,50.0,16.666666666666668,One year,1
True,Female,1,Yes,Yes,3,Yes,No,Fiber optic,1,No,No,No,No,No,No,No,Bank transfer (automatic),47,70.55,23.516666666666666,Month-to-month,0
True,Female,1,Yes,Yes,3,Yes,No,Fiber optic,1,No,No,No,No,No,No,Yes,Electronic check,1,69.25,23.083333333333332,Month-to-month,0
False,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,1,Yes,Yes,No,No,Yes,No,Yes,Electronic check,72,95.1,31.7,Two year,1
False,Male,0,Yes,Yes,3,No,No,DSL,1,No,Yes,No,Yes,No,No,No,Mailed check,12,35.5,11.833333333333334,Month-to-month,0
False,Female,0,Yes,Yes,3,Yes,No,DSL,1,No,No,No,Yes,No,No,Yes,Mailed check,6,48.8,16.266666666666666,Month-to-month,0
False,Female,0,Yes,Yes,3,Yes,Yes,No,0,No,No,No,No,No,No,Yes,Credit card (automatic),35,25.4,8.466666666666667,Two year,1
False,Female,0,Yes,Yes,3,No,No,DSL,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),72,63.8,21.266666666666666,Two year,1
False,Male,0,Yes,Yes,3,Yes,No,No,0,No,No,No,No,No,No,Yes,Bank transfer (automatic),68,19.95,6.6499999999999995,Two year,1
False,Female,0,Yes,Yes,3,Yes,No,Fiber optic,1,No,No,Yes,Yes,Yes,Yes,No,Mailed check,50,103.05,34.35,One year,1
False,Male,0,Yes,Yes,3,Yes,No,Fiber optic,1,Yes,Yes,No,Yes,No,Yes,No,Bank transfer (automatic),68,95.1,31.7,Two year,1
False,Male,0,Yes,Yes,3,Yes,Yes,No,0,No,No,No,No,No,No,No,Mailed check,31,25.75,8.583333333333334,Two year,1
False,Male,0,Yes,Yes,3,Yes,Yes,No,0,No,No,No,No,No,No,Yes,Bank transfer (automatic),68,24.0,8.0,Two year,1
False,Female,0,Yes,Yes,3,Yes,No,No,0,No,No,No,No,No,No,No,Bank transfer (automatic),12,19.4,6.466666666666666,Month-to-month,0
False,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,1,No,Yes,Yes,No,No,Yes,Yes,Electronic check,64,92.85,30.95,One year,1
False,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,1,No,No,No,Yes,No,No,Yes,Electronic check,51,80.75,26.916666666666668,Month-to-month,0
False,Male,0,Yes,Yes,3,Yes,No,Fiber optic,1,No,Yes,Yes,No,Yes,No,Yes,Credit card (automatic),49,90.4,30.133333333333336,Month-to-month,0
False,Female,0,Yes,Yes,3,Yes,No,No,0,No,No,No,No,No,No,Yes,Credit card (automatic),26,20.25,6.75,Month-to-month,0
True,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,1,No,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),20,105.85,35.28333333333333,Month-to-month,0
False,Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,1,Yes,Yes,No,Yes,Yes,No,No,Electronic check,27,100.75,33.583333333333336,Month-to-month,0
True,Female,0,Yes,Yes,3,No,No,DSL,1,No,No,No,Yes,No,No,Yes,Mailed check,3,31.0,10.333333333333334,Month-to-month,0
False,Female,0,Yes,Yes,3,Yes,Yes,No,0,No,No,No,No,No,No,Yes,Credit card (automatic),34,25.6,8.533333333333333,One year,1
False,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,1,Yes,No,Yes,Yes,Yes,Yes,No,Electronic check,65,109.3,36.43333333333333,Two year,1
False,Female,0,Yes,Yes,3,Yes,Yes,DSL,1,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),59,90.3,30.099999999999998,Two year,1
False,Male,0,Yes,Yes,3,No,No,DSL,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),72,65.25,21.75,Two year,1
True,Female,0,Yes,Yes,3,Yes,No,Fiber optic,1,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,62,100.15,33.38333333333333,Month-to-month,0
False,Male,0,Yes,Yes,3,Yes,No,No,0,No,No,No,No,No,No,Yes,Credit card (automatic),52,20.85,6.95,One year,1
False,Male,0,Yes,Yes,3,Yes,Yes,DSL,1,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),71,89.9,29.96666666666667,Two year,1
False,Female,0,Yes,Yes,3,Yes,No,Fiber optic,1,No,No,No,No,No,No,Yes,Credit card (automatic),55,69.05,23.016666666666666,Two year,1
False,Female,0,Yes,Yes,3,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,33,20.1,6.7,Two year,1
False,Male,0,Yes,Yes,3,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,1,20.4,6.8,One year,1
False,Male,0,Yes,Yes,3,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,19,20.6,6.866666666666667,Month-to-month,0
True,Male,0,Yes,Yes,3,Yes,No,Fiber optic,1,No,No,No,No,Yes,Yes,No,Mailed check,1,89.15,29.71666666666667,Month-to-month,0
False,Female,0,Yes,Yes,3,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,9,19.75,6.583333333333333,Two year,1
False,Male,0,Yes,Yes,3,Yes,Yes,DSL,1,Yes,Yes,No,Yes,No,No,Yes,Credit card (automatic),54,65.65,21.883333333333336,Two year,1
False,Male,0,Yes,Yes,3,Yes,No,DSL,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,59,86.75,28.916666666666668,Two year,1
False,Female,0,Yes,Yes,3,Yes,No,DSL,1,Yes,Yes,No,Yes,No,No,Yes,Mailed check,18,61.5,20.5,One year,1
True,Female,0,Yes,Yes,3,Yes,No,DSL,1,No,Yes,No,Yes,No,No,No,Electronic check,22,55.15,18.383333333333333,Month-to-month,0
False,Male,0,Yes,Yes,3,Yes,Yes,DSL,1,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),72,89.7,29.900000000000002,Two year,1
False,Male,0,Yes,Yes,3,Yes,Yes,No,0,No,No,No,No,No,No,No,Mailed check,67,26.3,8.766666666666667,Two year,1
True,Male,0,Yes,Yes,3,Yes,Yes,DSL,1,No,No,No,No,No,No,Yes,Credit card (automatic),23,48.35,16.116666666666667,One year,1
False,Female,0,Yes,Yes,3,Yes,Yes,DSL,1,Yes,Yes,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),71,89.9,29.96666666666667,Two year,1
False,Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,1,No,No,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),65,104.1,34.699999999999996,Two year,1
False,Male,0,Yes,Yes,3,Yes,Yes,DSL,1,Yes,No,No,Yes,Yes,No,Yes,Credit card (automatic),50,70.5,23.5,Two year,1
False,Male,0,Yes,Yes,3,Yes,No,No,0,No,No,No,No,No,No,No,Electronic check,25,19.6,6.533333333333334,One year,1
False,Female,0,Yes,Yes,3,Yes,Yes,No,0,No,No,No,No,No,No,Yes,Mailed check,64,24.05,8.016666666666667,Two year,1
False,Male,0,Yes,Yes,3,Yes,Yes,DSL,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Mailed check,47,90.5,30.166666666666668,Two year,1
False,Female,0,Yes,Yes,3,Yes,Yes,DSL,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Electronic check,61,79.4,26.46666666666667,One year,1
False,Female,0,Yes,Yes,3,Yes,Yes,DSL,1,Yes,Yes,No,No,No,No,Yes,Credit card (automatic),35,59.45,19.816666666666666,Month-to-month,0
False,Male,0,Yes,Yes,3,Yes,Yes,No,0,No,No,No,No,No,No,No,Credit card (automatic),60,23.95,7.983333333333333,One year,1
False,Male,0,Yes,Yes,3,Yes,No,DSL,1,Yes,No,Yes,Yes,Yes,Yes,No,Mailed check,46,81.0,27.0,Two year,1
True,Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,1,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,72,103.4,34.46666666666667,Two year,1
False,Female,1,Yes,Yes,3,Yes,Yes,Fiber optic,1,No,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,70,107.9,35.96666666666667,One year,1
False,Male,1,Yes,Yes,3,Yes,No,No,0,No,No,No,No,No,No,No,Bank transfer (automatic),68,19.5,6.5,One year,1
False,Male,0,Yes,Yes,3,Yes,No,DSL,1,Yes,Yes,No,Yes,Yes,Yes,No,Bank transfer (automatic),68,82.85,27.616666666666664,Two year,1
False,Female,0,Yes,Yes,3,No,No,DSL,1,Yes,Yes,No,Yes,No,No,No,Credit card (automatic),26,38.85,12.950000000000001,Month-to-month,0
False,Female,0,Yes,Yes,3,Yes,No,No,0,No,No,No,No,No,No,No,Bank transfer (automatic),36,19.2,6.3999999999999995,Month-to-month,0
False,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,1,No,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),41,109.1,36.36666666666667,One year,1
False,Male,0,Yes,Yes,3,Yes,Yes,DSL,1,No,Yes,Yes,Yes,Yes,No,Yes,Electronic check,13,72.8,24.266666666666666,Month-to-month,0
True,Female,0,Yes,Yes,3,Yes,No,Fiber optic,1,No,Yes,No,Yes,Yes,Yes,Yes,Mailed check,5,99.15,33.050000000000004,Month-to-month,0
False,Male,0,Yes,Yes,3,Yes,No,Fiber optic,1,Yes,No,No,No,No,No,No,Mailed check,15,75.1,25.03333333333333,Month-to-month,0
False,Female,0,Yes,Yes,3,No,No,DSL,1,Yes,Yes,Yes,Yes,No,No,No,Bank transfer (automatic),69,46.25,15.416666666666666,Two year,1
False,Male,0,Yes,Yes,3,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,24,20.25,6.75,One year,1
False,Male,0,Yes,Yes,3,Yes,No,DSL,1,No,Yes,Yes,Yes,Yes,No,Yes,Electronic check,52,68.75,22.916666666666668,One year,1
False,Male,0,Yes,Yes,3,No,No,DSL,1,Yes,No,Yes,Yes,Yes,No,No,Mailed check,72,48.9,16.3,Two year,1
False,Female,0,Yes,Yes,3,Yes,No,No,0,No,No,No,No,No,No,No,Credit card (automatic),58,20.3,6.766666666666667,Two year,1
False,Male,0,Yes,Yes,3,Yes,No,Fiber optic,1,No,Yes,Yes,No,Yes,No,Yes,Electronic check,34,89.85,29.95,Month-to-month,0
False,Female,0,Yes,Yes,3,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,15,19.8,6.6000000000000005,Month-to-month,0
False,Male,0,Yes,Yes,3,No,No,DSL,1,No,No,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),66,54.65,18.216666666666665,Two year,1
False,Female,0,Yes,Yes,3,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,3,19.1,6.366666666666667,Two year,1
True,Female,0,Yes,Yes,3,Yes,No,DSL,1,No,Yes,No,No,Yes,Yes,Yes,Bank transfer (automatic),22,69.5,23.166666666666668,One year,1
False,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),72,117.6,39.199999999999996,Two year,1
False,Female,0,Yes,Yes,3,Yes,No,DSL,1,Yes,No,No,Yes,Yes,No,No,Mailed check,64,65.8,21.933333333333334,One year,1
False,Female,0,Yes,Yes,3,No,No,DSL,1,Yes,No,Yes,No,No,No,No,Credit card (automatic),41,35.4,11.799999999999999,One year,1
True,Female,0,Yes,Yes,3,Yes,No,DSL,1,No,No,Yes,No,No,No,No,Mailed check,1,50.45,16.816666666666666,Month-to-month,0
False,Female,0,Yes,Yes,3,Yes,Yes,No,0,No,No,No,No,No,No,No,Mailed check,24,24.7,8.233333333333333,Two year,1
False,Male,0,Yes,Yes,3,Yes,No,DSL,1,No,No,No,No,Yes,No,Yes,Mailed check,12,56.3,18.766666666666666,Month-to-month,0
False,Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,1,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,53,105.25,35.083333333333336,One year,1
False,Male,0,Yes,Yes,3,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,63,19.55,6.516666666666667,Two year,1
False,Male,0,Yes,Yes,3,Yes,No,DSL,1,Yes,Yes,No,No,No,No,No,Mailed check,36,53.65,17.883333333333333,One year,1
False,Female,0,Yes,Yes,3,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,24,19.7,6.566666666666666,Two year,1
False,Male,0,Yes,Yes,3,Yes,No,No,0,No,No,No,No,No,No,Yes,Credit card (automatic),65,19.85,6.616666666666667,Two year,1
False,Female,0,Yes,Yes,3,Yes,No,No,0,No,No,No,No,No,No,No,Credit card (automatic),26,19.65,6.55,Two year,1
True,Female,0,Yes,Yes,3,Yes,No,Fiber optic,1,No,Yes,Yes,Yes,No,No,No,Electronic check,23,83.8,27.933333333333334,Month-to-month,0
False,Female,0,Yes,Yes,3,Yes,No,DSL,1,No,Yes,Yes,No,No,No,Yes,Mailed check,10,55.55,18.516666666666666,Month-to-month,0
False,Male,0,Yes,Yes,3,Yes,Yes,DSL,1,Yes,No,No,Yes,No,No,Yes,Mailed check,17,62.1,20.7,One year,1
False,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,1,Yes,No,Yes,No,Yes,Yes,Yes,Credit card (automatic),36,104.5,34.833333333333336,Month-to-month,0
False,Female,1,Yes,Yes,3,Yes,Yes,Fiber optic,1,Yes,Yes,No,Yes,Yes,Yes,Yes,Credit card (automatic),66,110.6,36.86666666666667,One year,1
False,Male,0,Yes,Yes,3,Yes,No,DSL,1,Yes,Yes,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),61,84.9,28.3,One year,1
False,Female,0,Yes,Yes,3,Yes,No,DSL,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),68,85.0,28.333333333333332,Two year,1
True,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,1,No,No,Yes,No,Yes,No,No,Electronic check,34,87.45,29.150000000000002,Month-to-month,0
False,Female,0,Yes,Yes,3,Yes,No,Fiber optic,1,No,Yes,Yes,Yes,No,No,No,Bank transfer (automatic),52,85.8,28.599999999999998,Month-to-month,0
True,Male,0,Yes,Yes,3,Yes,No,Fiber optic,1,No,No,No,No,No,No,Yes,Electronic check,29,70.75,23.583333333333332,Month-to-month,0
False,Female,0,Yes,Yes,3,Yes,No,No,0,No,No,No,No,No,No,No,Bank transfer (automatic),72,20.1,6.7,Two year,1
False,Male,0,Yes,Yes,3,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,47,20.05,6.683333333333334,One year,1
False,Male,0,Yes,Yes,3,Yes,Yes,DSL,1,Yes,No,No,No,Yes,Yes,No,Mailed check,24,74.8,24.933333333333334,One year,1
False,Male,0,Yes,Yes,3,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,13,20.0,6.666666666666667,One year,1
False,Female,0,Yes,Yes,3,Yes,Yes,DSL,1,No,Yes,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),65,79.4,26.46666666666667,Two year,1
False,Male,0,Yes,Yes,3,Yes,No,DSL,1,Yes,No,No,Yes,No,No,No,Credit card (automatic),23,57.2,19.066666666666666,One year,1
False,Female,0,Yes,Yes,3,Yes,No,No,0,No,No,No,No,No,No,Yes,Credit card (automatic),69,20.35,6.783333333333334,One year,1
True,Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,1,No,No,No,Yes,Yes,Yes,Yes,Electronic check,19,100.95,33.65,One year,1
False,Female,0,Yes,Yes,3,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,13,20.85,6.95,Two year,1
False,Female,0,Yes,Yes,3,Yes,No,DSL,1,Yes,No,No,Yes,No,No,No,Electronic check,24,55.15,18.383333333333333,Month-to-month,0
True,Female,0,Yes,Yes,3,Yes,No,Fiber optic,1,No,No,No,No,No,No,Yes,Mailed check,1,69.1,23.03333333333333,Month-to-month,0
False,Female,0,Yes,Yes,3,Yes,Yes,DSL,1,Yes,Yes,Yes,Yes,Yes,No,No,Bank transfer (automatic),72,80.2,26.733333333333334,Two year,1
False,Female,0,Yes,Yes,3,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,33,20.1,6.7,One year,1
False,Female,0,Yes,Yes,3,Yes,No,Fiber optic,1,No,Yes,No,Yes,No,No,Yes,Electronic check,3,80.0,26.666666666666668,Month-to-month,0
False,Female,0,Yes,Yes,3,Yes,Yes,DSL,1,No,Yes,No,Yes,Yes,Yes,No,Electronic check,48,79.65,26.55,Two year,1
False,Male,0,Yes,Yes,3,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,0,19.85,6.616666666666667,Two year,1
False,Female,0,Yes,Yes,3,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,55,20.3,6.766666666666667,Two year,1
False,Female,0,Yes,Yes,3,Yes,Yes,DSL,1,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),68,88.0,29.333333333333332,Two year,1
False,Male,0,Yes,Yes,3,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,23,20.9,6.966666666666666,Two year,1
True,Female,0,Yes,Yes,3,Yes,Yes,DSL,1,No,No,No,No,No,No,No,Mailed check,4,50.85,16.95,Month-to-month,0
False,Female,0,Yes,Yes,3,No,No,DSL,1,Yes,Yes,Yes,No,No,Yes,Yes,Bank transfer (automatic),53,48.7,16.233333333333334,Month-to-month,0
True,Female,0,Yes,Yes,3,Yes,No,No,0,No,No,No,No,No,No,Yes,Mailed check,11,19.25,6.416666666666667,Month-to-month,0
False,Female,0,Yes,Yes,3,Yes,No,No,0,No,No,No,No,No,No,No,Bank transfer (automatic),71,19.9,6.633333333333333,Two year,1
False,Female,0,Yes,Yes,3,Yes,No,No,0,No,No,No,No,No,No,Yes,Mailed check,1,19.4,6.466666666666666,Month-to-month,0
False,Male,0,Yes,Yes,3,Yes,Yes,No,0,No,No,No,No,No,No,No,Credit card (automatic),72,25.55,8.516666666666667,Two year,1
True,Female,0,Yes,Yes,3,Yes,No,Fiber optic,1,No,No,Yes,No,No,No,Yes,Electronic check,4,73.75,24.583333333333332,Month-to-month,0
False,Female,0,Yes,Yes,3,Yes,No,DSL,1,No,No,No,No,No,No,Yes,Mailed check,58,44.1,14.700000000000001,One year,1
False,Female,0,Yes,Yes,3,Yes,No,Fiber optic,1,Yes,Yes,No,No,Yes,Yes,No,Credit card (automatic),58,99.25,33.083333333333336,One year,1
False,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,1,Yes,Yes,Yes,No,No,Yes,Yes,Credit card (automatic),61,100.7,33.56666666666667,One year,1
False,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,1,Yes,No,No,Yes,No,No,Yes,Bank transfer (automatic),64,86.8,28.933333333333334,Month-to-month,0
False,Male,0,Yes,Yes,3,Yes,No,DSL,1,Yes,Yes,No,Yes,No,No,No,Mailed check,2,59.5,19.833333333333332,Two year,1
False,Female,0,Yes,Yes,3,Yes,No,Fiber optic,1,No,No,No,No,Yes,Yes,Yes,Credit card (automatic),29,87.8,29.266666666666666,Month-to-month,0
True,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,1,No,No,No,No,Yes,No,Yes,Electronic check,68,83.0,27.666666666666668,One year,1
False,Female,0,Yes,Yes,3,Yes,No,DSL,1,No,Yes,No,Yes,No,No,No,Bank transfer (automatic),8,56.3,18.766666666666666,Month-to-month,0
